000707,1997-04-15
600898,1996-04-18
002075,2006-10-25
600285,2000-10-18
600153,1998-06-16
600350,2002-03-18
603818,2015-04-22
600901,2018-03-01
000030,1993-09-29
601901,2011-08-10
300092,2010-07-08
000783,1997-07-31
600406,2003-10-16
601117,2010-01-07
002787,2015-12-31
300104,2010-08-12
002843,2017-01-20
000055,1996-04-15
603668,2017-01-17
603088,2014-11-11
300732,2017-12-12
002186,2007-11-20
600569,2001-08-20
600652,1990-12-19
300673,2017-07-11
600178,1998-10-14
300460,2015-05-15
601518,2010-03-19
000627,1996-11-12
300003,2009-10-30
002486,2010-10-15
000698,1997-02-20
300639,2017-04-12
300507,2016-04-29
601611,2016-06-06
300110,2010-08-25
002530,2010-12-31
300270,2011-10-12
300090,2010-06-25
002899,2017-09-15
603979,2015-06-30
603117,2015-06-29
002443,2010-07-06
300682,2017-08-01
600888,1996-02-15
603690,2017-01-13
603999,2015-12-10
300717,2017-11-06
300390,2014-07-31
600858,1994-05-06
600543,2004-03-24
600740,1996-08-08
601233,2011-05-18
002789,2016-03-11
000069,1997-09-10
002694,2012-08-16
300699,2017-09-01
000552,1994-01-06
002715,2014-02-19
002817,2016-10-25
600984,2004-07-07
601106,2010-02-09
600969,2004-04-08
600505,2002-05-30
300093,2010-07-08
000048,1994-11-01
300135,2010-10-26
000563,1994-01-10
300592,2017-01-20
300417,2015-01-23
300201,2011-04-07
300340,2012-07-26
002903,2017-10-13
000726,2000-12-25
603299,2015-12-31
600777,1996-11-21
002638,2011-11-25
001896,1998-01-22
000422,1996-08-15
603725,2017-09-06
600053,1997-04-18
000762,1997-07-08
600751,1996-09-09
603859,2016-10-21
002729,2014-09-12
002400,2010-05-06
002580,2011-05-06
600488,2001-06-18
300748,2018-09-21
000717,1997-05-08
300733,2018-01-16
002088,2006-11-30
000665,1996-12-10
002700,2012-09-21
000150,2000-08-07
300218,2011-05-18
600637,1993-03-16
600767,1996-11-15
600330,2001-01-18
000790,1998-03-27
000920,1999-06-16
603773,2018-04-17
600664,1993-06-29
002393,2010-04-23
000545,1993-12-15
600389,2001-01-10
603319,2016-11-30
600122,1998-04-20
300197,2011-03-29
600179,1998-11-04
600706,1996-05-16
000301,2000-05-29
000504,1992-12-08
601801,2010-01-18
600986,2004-04-26
300285,2012-01-13
600540,2004-01-07
002917,2017-12-08
603787,2017-04-27
600323,2000-12-25
600188,1998-07-01
300154,2010-12-29
300576,2016-12-20
300634,2018-03-23
300412,2014-12-31
300246,2011-07-19
603227,2015-05-15
600428,2002-04-18
002697,2012-09-05
600240,2000-06-28
601388,2012-04-23
603208,2017-02-10
600598,2002-03-29
300043,2010-01-20
603030,2015-03-20
002499,2010-11-09
600176,1999-04-22
300444,2015-04-23
002045,2005-05-23
603689,2017-01-10
603568,2015-05-28
002778,2016-01-06
000540,1994-02-02
603806,2014-09-05
603533,2017-09-21
300012,2009-10-30
600578,2002-05-10
600073,1997-07-04
603016,2016-07-01
600758,1996-10-29
002457,2010-08-03
002594,2011-06-30
603639,2017-01-12
600189,1998-10-07
002431,2010-06-10
000705,1997-04-10
601377,2010-10-13
002527,2010-12-24
000836,1997-09-29
603089,2017-01-26
002670,2012-04-16
603223,2015-06-30
002360,2010-03-03
002235,2008-05-16
603025,2015-04-22
002050,2005-06-07
600355,2002-06-13
600448,2001-09-03
601607,1994-03-24
002756,2015-05-15
300176,2011-02-15
002447,2010-07-13
600532,2002-10-31
600257,2000-06-12
603655,2017-12-29
000628,1996-11-18
600033,2001-02-09
002022,2004-07-21
600575,2003-03-28
002654,2012-02-17
000788,1997-06-16
601689,2015-03-19
300660,2017-06-02
603038,2017-01-16
600332,2001-02-06
000507,1993-03-26
601992,2011-03-01
600801,1994-01-03
000883,1998-05-19
002660,2012-03-16
603797,2017-04-13
601199,2011-03-17
600295,2001-04-26
600829,1994-02-24
300720,2017-11-06
300502,2016-03-03
000501,1992-11-20
601186,2008-03-10
002833,2016-12-28
300421,2015-02-17
002550,2011-02-18
601318,2007-03-01
002619,2011-09-29
002893,2017-09-15
601666,2006-11-23
600869,1995-02-06
600691,1993-11-19
603458,2017-08-09
603168,2014-07-02
000960,2000-02-21
300488,2015-07-01
603555,2014-01-24
600853,1994-04-04
603189,2016-09-14
603767,2017-06-13
603126,2014-07-31
002786,2015-12-23
002766,2015-06-11
002329,2010-01-06
002083,2006-11-24
000561,1994-05-09
002577,2011-04-28
601798,2011-06-22
600247,2000-11-23
603259,2018-05-08
603790,2018-09-12
600805,1994-01-03
603889,2014-12-31
601179,2010-01-28
300708,2017-10-16
603779,2016-05-16
002880,2017-06-16
002420,2010-06-01
000962,2000-01-20
000629,1996-11-15
300678,2017-07-28
603339,2016-05-19
000712,1997-04-15
002921,2017-12-27
300415,2015-01-23
002296,2009-09-29
002503,2010-11-17
603557,2017-08-18
600439,2003-07-10
300185,2011-03-08
600864,1994-08-09
300384,2014-08-01
603007,2016-08-26
600359,1999-04-29
600583,2002-02-05
300191,2011-03-16
002597,2011-07-07
002345,2010-01-28
600999,2009-11-17
601882,2016-11-07
600467,2004-04-05
002730,2014-10-09
600958,2015-03-23
601968,2015-06-11
000523,1993-11-08
603900,2016-11-23
600792,1997-01-23
600079,1997-06-06
603288,2014-02-11
601000,2010-07-05
300607,2017-02-09
000861,1998-10-28
601166,2007-02-05
600225,2000-01-27
002317,2009-12-11
603023,2015-05-27
600379,2002-01-16
600310,2001-02-28
603380,2017-06-22
002286,2009-08-28
000922,1999-06-18
603618,2015-02-17
600850,1994-03-24
600743,1996-09-09
601989,2009-12-16
601375,2017-01-03
600326,2001-01-16
300533,2016-08-18
300175,2011-02-15
600766,1996-10-28
601208,2011-05-20
600546,2003-07-31
600369,2001-01-09
600021,2003-10-29
300445,2015-04-24
600100,1997-06-27
000516,1993-08-09
000553,1993-12-03
000626,1996-11-28
603737,2016-06-03
600233,2000-06-08
000525,1993-10-28
601888,2009-10-15
002064,2006-08-23
603321,2017-09-15
601616,2011-02-01
300041,2010-01-08
002132,2007-04-27
300410,2014-12-31
603811,2017-03-15
603535,2017-08-08
000619,1996-10-23
002440,2010-07-06
603903,2017-03-14
300551,2016-10-18
002601,2011-07-15
600717,1996-06-14
002087,2006-11-30
603188,2014-09-09
601880,2010-12-06
600749,1996-10-15
002855,2017-03-21
601116,2011-03-02
600248,2000-06-22
603028,2016-03-31
002885,2017-06-27
000875,2002-09-26
300302,2012-03-21
002351,2010-02-05
300214,2011-05-11
600617,1992-10-13
300009,2009-10-30
002890,2017-08-02
000909,1999-05-07
002140,2007-07-12
000880,1998-04-02
601218,2011-05-06
600107,1997-11-06
600661,1993-06-14
603661,2017-11-21
603588,2014-12-29
601628,2007-01-09
601118,2011-01-07
002435,2010-06-18
600506,2001-12-26
601016,2014-09-29
600567,2001-12-18
600503,2002-07-09
002542,2011-01-28
600376,2001-03-12
600298,2000-08-18
002315,2009-12-09
000776,1997-06-11
600936,2016-08-15
300426,2015-02-17
002043,2005-05-10
601012,2012-04-11
002568,2011-03-25
300664,2018-01-05
002586,2011-06-02
603536,2017-06-13
600103,1997-07-03
600068,1997-05-26
600844,1994-03-11
002481,2010-09-21
300145,2010-12-09
300141,2010-11-12
000828,1997-06-17
600195,1999-01-07
000429,1998-02-20
603309,2015-03-02
300362,2014-01-21
601001,2006-06-23
600395,2001-05-31
600582,2002-05-15
002645,2011-12-20
603326,2017-06-16
603977,2016-11-11
300359,2014-01-21
600794,1997-03-06
601311,2011-06-02
300260,2011-09-06
600704,1996-06-06
300227,2011-06-08
300039,2010-01-08
300062,2010-03-19
601228,2017-03-29
603916,2017-11-10
603225,2017-04-18
002294,2009-09-10
000702,1997-03-18
600125,1998-05-11
002472,2010-09-10
002522,2010-12-10
002442,2010-07-06
600363,2001-03-29
000952,1999-11-12
600196,1998-08-07
002375,2010-03-23
002397,2010-04-29
002109,2007-01-26
603180,2017-05-12
600080,1997-06-12
603165,2017-01-17
603928,2016-12-12
002118,2007-03-02
002187,2007-11-22
600060,1997-04-22
000590,1996-01-19
601369,2010-04-28
600753,1996-09-27
002919,2017-12-18
603017,2014-12-31
300034,2009-12-25
600997,2004-06-02
002114,2007-02-15
601238,2012-03-29
600300,2000-06-30
300465,2015-05-28
600160,1998-06-26
603855,2017-05-24
000060,1997-01-23
300271,2011-10-26
603101,2016-05-06
603018,2014-10-13
300723,2017-11-16
002136,2007-05-30
000898,1997-12-25
000752,1997-06-25
300385,2014-06-26
600211,1999-07-21
000502,1992-11-23
600231,2000-05-11
002821,2016-11-18
600596,2001-09-06
300491,2015-12-31
601101,2010-03-31
300346,2012-08-07
002456,2010-08-03
000557,1994-06-17
002860,2017-04-12
300200,2011-04-07
002838,2017-01-06
600475,2003-07-21
002383,2010-04-02
603444,2017-01-04
600909,2016-12-06
002612,2011-08-30
002516,2010-12-07
300583,2017-01-06
600877,1995-10-13
300343,2012-08-01
603909,2016-06-28
002001,2004-06-25
600815,1994-01-28
002044,2005-05-18
000937,1999-09-09
601600,2007-04-30
601985,2015-06-10
300623,2017-03-14
600755,1996-10-03
603699,2014-01-17
000709,1997-04-16
300470,2015-06-12
603002,2012-05-18
300459,2015-05-15
300161,2011-01-13
002820,2016-11-18
601188,2010-03-19
600121,1998-01-07
603869,2015-03-26
600988,2004-04-14
300490,2015-12-31
600565,2002-07-23
603809,2017-11-28
000630,1996-11-20
603968,2015-05-18
300609,2017-02-15
603708,2016-12-13
600781,1996-12-18
603159,2016-08-12
601898,2008-02-01
000021,1994-02-02
603567,2015-04-24
601939,2007-09-25
601003,2007-02-27
601111,2006-08-18
002308,2009-11-27
002254,2008-06-25
300462,2015-05-27
601515,2012-02-16
002811,2016-09-08
300642,2017-04-21
603901,2015-05-29
600292,2000-11-01
000736,1997-04-25
002819,2016-11-11
603998,2014-12-05
603877,2017-01-09
601800,2012-03-09
002507,2010-11-23
300049,2010-01-20
300221,2011-05-25
300150,2010-12-22
000978,2000-05-18
601566,2011-05-30
600143,2004-06-23
603313,2016-10-13
300080,2010-06-25
603388,2017-03-24
603686,2015-01-26
002738,2014-12-30
300500,2016-02-04
000908,1999-02-03
601789,2011-08-16
600139,1998-02-25
000158,2000-07-24
300508,2016-04-19
300262,2011-09-16
002807,2016-09-02
600531,2002-07-30
603429,2017-01-24
601918,2007-12-19
600891,1996-03-25
600101,1997-06-27
300683,2017-08-08
600175,1999-04-08
600105,1997-09-29
002540,2011-01-18
002239,2008-05-22
603726,2016-04-21
002770,2015-06-30
603599,2015-05-13
601212,2017-02-15
603099,2014-08-22
603817,2017-02-20
601333,2006-12-22
000166,2015-01-26
000667,1996-12-05
002825,2016-11-29
000620,1996-10-29
601872,2006-12-01
002251,2008-06-19
603577,2016-12-22
600512,2002-12-26
603078,2017-04-10
002915,2017-12-05
600992,2004-05-14
300263,2011-09-16
601168,2007-07-12
600459,2003-05-16
600223,2000-01-13
000718,1997-04-08
600980,2004-05-12
002163,2007-08-23
603955,2017-03-10
300493,2015-12-10
002135,2007-05-30
002327,2009-12-30
002723,2014-01-29
600609,1992-07-24
002491,2010-10-21
600568,2001-05-18
300304,2012-03-21
000906,1999-07-07
300124,2010-09-28
600681,1993-10-18
002922,2017-12-29
002324,2009-12-18
603013,2018-05-09
002467,2010-09-08
300451,2015-05-14
000598,1996-05-29
300562,2016-11-16
300042,2010-01-08
300251,2011-08-03
002216,2008-02-20
603680,2018-02-27
601198,2015-02-26
600476,2003-12-10
300416,2015-01-22
603066,2015-06-11
000683,1997-01-31
300511,2016-05-04
002433,2010-06-18
000018,1992-06-16
002935,2018-09-03
000767,1997-06-09
002933,2018-08-28
603890,2017-12-12
603076,2017-11-13
000869,2000-10-26
002790,2016-03-08
002232,2008-05-09
002839,2017-01-24
300345,2012-08-01
300519,2016-06-24
002666,2012-03-27
300588,2017-01-05
600168,1998-04-27
002733,2014-12-03
603803,2017-04-20
600887,1996-03-12
300111,2010-08-27
300711,2017-11-01
601958,2008-04-17
000059,1997-01-30
300008,2009-10-30
000586,1995-12-20
600288,2000-11-29
002650,2012-01-06
002930,2018-03-28
601699,2006-09-22
002038,2004-09-09
002653,2012-01-17
300718,2017-11-06
002365,2010-03-05
000623,1996-10-28
002678,2012-05-30
002082,2006-11-20
002164,2007-08-23
601567,2011-06-15
300082,2010-05-20
002745,2015-02-17
300513,2016-05-30
601866,2007-12-12
600790,1997-02-28
002552,2011-02-25
603611,2015-01-28
002582,2011-05-20
300712,2017-10-31
600267,2000-07-25
001979,2015-12-30
603506,2018-02-01
600782,1996-12-25
300341,2012-07-26
002686,2012-07-03
300750,2018-06-11
300649,2017-05-05
300530,2016-08-09
601606,2018-08-06
600811,1994-01-06
600004,2003-04-28
002802,2016-06-29
603389,2016-12-15
300163,2011-01-13
002069,2006-09-28
000544,1993-12-08
000792,1997-09-04
300477,2015-06-10
300301,2012-03-21
002753,2015-05-19
300745,2018-05-23
300096,2010-07-28
600090,1997-06-16
000878,1998-06-02
601086,2017-09-29
000890,1999-01-19
600734,1996-08-08
002336,2010-01-13
603566,2015-05-18
000606,1996-10-04
300738,2018-01-19
600388,2000-12-29
002801,2016-06-22
002203,2008-01-16
000711,1997-04-11
000983,2000-07-26
603318,2015-04-24
002771,2015-06-29
000938,1999-11-04
603823,2016-12-20
300499,2016-02-02
000813,1998-05-19
600497,2004-04-20
002541,2011-01-18
002445,2010-07-13
002289,2009-09-03
002108,2007-01-24
002521,2010-12-10
000638,1996-11-26
000518,1993-09-08
603860,2017-08-02
300070,2010-04-21
300615,2017-02-15
600138,1997-12-03
603367,2017-09-29
300371,2014-01-23
002669,2012-04-16
300056,2010-02-26
000963,2000-01-27
600452,2004-03-03
000786,1997-06-06
000035,1994-04-08
300606,2017-02-08
603663,2016-08-01
000802,1998-01-08
002701,2012-10-11
300281,2011-12-29
000913,1999-05-14
002406,2010-05-18
000932,1999-08-03
600733,1996-08-16
002859,2017-04-07
603839,2017-02-14
601126,2010-12-31
600108,1997-08-18
002663,2012-03-16
603036,2016-12-09
000426,1996-08-28
600216,1999-10-21
600006,1999-07-27
000026,1993-06-03
600768,1996-11-11
600207,1999-07-14
002291,2009-09-03
300312,2012-05-08
300106,2010-08-20
000587,1996-04-25
002772,2015-06-26
600688,1993-11-08
002739,2015-01-22
600237,2000-06-09
300670,2017-07-03
300076,2010-04-30
600727,1996-07-02
002283,2009-08-21
603169,2014-10-09
000567,1994-05-25
002911,2017-11-22
601128,2016-09-30
600186,1998-08-25
600009,1998-02-18
600420,2004-06-16
002234,2008-05-16
002923,2018-01-05
002349,2010-02-03
300391,2014-08-01
600151,1998-06-05
603040,2017-02-09
002130,2007-04-20
002364,2010-03-05
000407,1996-07-03
600929,2018-03-26
300659,2017-05-26
300199,2011-04-07
300322,2012-06-08
002892,2017-08-17
002505,2010-11-18
000633,1996-11-12
002151,2007-08-13
601005,2007-02-28
002613,2011-08-30
000410,1996-07-18
002179,2007-11-01
002378,2010-03-31
603879,2017-06-14
002774,2017-03-24
002610,2011-08-15
000677,1996-12-26
300146,2010-12-15
600415,2002-05-09
600705,1996-05-16
600551,2002-09-05
300528,2016-08-08
600525,2002-12-02
601138,2018-06-08
603387,2017-07-17
603878,2016-12-19
601588,2006-10-16
002322,2009-12-18
603980,2017-06-15
300102,2010-08-12
002782,2015-12-22
300215,2011-05-11
300439,2015-04-22
300725,2017-11-10
601899,2008-04-25
002888,2017-07-21
002556,2011-03-02
002480,2010-09-21
300208,2011-04-26
300202,2011-04-15
603887,2016-10-10
000564,1994-01-10
600793,1997-02-20
300486,2015-06-30
002262,2008-07-23
300275,2011-11-02
603917,2017-12-04
601601,2007-12-25
600477,2003-11-10
000046,1994-09-12
002039,2005-03-03
300512,2016-05-26
601366,2017-04-12
600839,1994-03-11
601881,2017-01-23
002828,2016-12-08
603050,2017-04-14
600307,2000-12-20
002863,2017-04-18
002931,2018-04-03
603630,2017-03-13
600538,2003-01-14
600461,2004-06-01
600177,1998-11-19
300438,2015-04-24
002413,2010-05-28
600088,1997-06-16
300066,2010-03-26
600025,2017-12-15
600687,1993-11-08
300719,2017-11-09
300473,2015-06-12
002882,2017-07-17
600152,1998-06-09
601808,2007-09-28
601717,2010-08-03
600333,2000-12-11
600234,2000-06-15
603938,2017-06-28
300671,2017-07-05
002037,2004-09-08
601158,2010-03-29
300148,2010-12-15
002241,2008-05-22
300278,2011-12-16
601668,2009-07-29
000413,1996-09-25
600074,1997-06-23
300224,2011-05-31
000807,1998-04-08
002672,2012-04-26
600387,2004-02-18
300164,2011-01-13
300433,2015-03-18
300252,2011-08-18
000040,1994-08-08
603685,2017-11-27
000038,1994-08-08
600098,1997-07-18
002719,2014-01-28
002084,2006-11-24
002313,2009-12-03
603238,2017-02-22
603569,2016-08-10
002394,2010-04-23
600831,1994-02-24
300625,2017-03-17
600311,2001-06-26
300570,2016-12-06
600261,2000-07-20
002870,2017-05-15
002276,2009-07-10
002523,2010-12-10
600783,1996-12-25
603728,2017-05-09
601890,2010-12-28
603585,2016-12-14
600797,1997-04-18
002363,2010-03-05
002588,2011-06-10
000835,1999-06-25
002681,2012-06-05
603398,2015-12-09
002797,2016-05-11
002427,2010-06-08
600064,1997-05-06
603322,2016-07-28
002008,2004-06-25
000893,1998-12-24
002041,2005-04-18
000801,1998-05-06
300627,2017-03-21
603698,2015-01-28
002395,2010-04-29
600527,2003-11-27
002424,2010-06-03
000825,1998-10-21
002607,2011-08-10
002593,2011-06-28
603918,2015-05-28
600007,1999-03-12
300743,2018-04-27
300147,2010-12-15
002706,2014-01-21
000829,1997-12-02
002448,2010-07-16
601163,2016-09-09
601997,2016-08-16
300354,2012-09-20
600141,1999-06-16
600163,1998-06-02
002690,2012-07-31
002547,2011-02-18
603100,2014-08-05
002270,2008-09-05
603716,2016-10-31
300258,2011-08-26
300626,2017-03-20
002635,2011-11-25
300485,2015-06-26
600908,2016-09-23
000737,1997-04-28
000690,1997-01-28
601555,2011-12-12
002031,2004-08-16
002788,2016-02-18
002089,2006-11-30
002849,2017-02-17
600219,1999-12-23
603813,2017-09-18
002277,2009-07-17
300427,2015-02-17
601339,2012-06-12
603758,2017-05-17
000488,2000-11-20
002321,2009-12-16
002297,2009-09-29
600775,1996-11-18
002237,2008-05-20
300266,2011-09-27
600113,1997-10-21
300538,2016-08-26
600282,2000-09-19
300315,2012-05-11
300267,2011-09-27
300353,2012-09-27
601933,2010-12-15
000750,1997-07-09
002775,2015-06-29
300044,2010-01-20
601058,2011-06-30
603738,2016-09-28
002576,2011-04-28
300597,2017-01-23
603733,2018-04-20
603239,2016-12-30
600377,2001-01-16
002120,2007-03-06
002515,2010-12-03
000915,1999-06-09
601929,2012-02-23
600976,2004-04-19
300684,2017-12-27
600416,2002-07-18
002806,2016-07-26
603866,2015-12-22
002148,2007-08-10
002056,2006-08-02
300077,2010-04-30
002907,2017-10-20
600036,2002-04-09
600256,2000-05-26
000959,1999-12-16
002595,2011-06-28
600926,2016-10-27
002539,2011-01-18
603659,2017-11-03
300422,2015-02-17
002005,2004-06-25
601952,2017-05-15
000728,1997-06-16
603226,2017-06-15
300019,2009-10-30
300715,2017-10-26
601558,2011-01-13
600436,2003-06-16
600587,2002-09-27
300703,2017-09-19
002316,2009-12-09
600348,2003-08-21
600149,1999-10-14
002622,2011-10-18
002430,2010-06-10
600458,2002-12-19
603856,2017-11-06
600061,1997-05-19
000555,1994-04-08
300021,2009-10-30
300560,2016-11-01
601500,2016-09-19
002846,2017-02-07
000911,1999-05-27
601838,2018-01-31
300403,2014-10-30
002190,2007-12-03
600172,1998-11-26
300033,2009-12-25
300629,2017-03-24
300131,2010-10-19
000703,1997-03-28
300563,2016-11-14
000415,1996-07-16
601788,2009-08-18
300584,2017-01-12
603650,2018-06-27
000662,1996-12-16
603528,2016-05-03
300160,2011-01-13
002711,2014-01-27
002099,2006-12-26
000430,1996-08-29
300604,2017-04-17
600581,2002-08-16
002293,2009-09-10
601088,2007-10-09
002429,2010-06-10
002358,2010-02-10
300736,2018-01-09
300441,2015-04-23
002223,2008-04-18
300209,2011-04-26
300179,2011-02-15
300100,2010-08-06
002554,2011-02-25
600500,2000-03-01
601878,2017-06-26
603801,2017-06-30
002010,2004-06-29
000720,1997-05-09
000895,1998-12-10
600728,1996-07-16
600315,2001-03-15
601965,2012-06-11
600252,2000-11-30
002137,2007-06-13
002868,2017-05-03
300549,2016-09-30
002275,2009-07-10
002626,2011-10-28
300319,2012-05-23
300232,2011-06-22
600337,2000-11-27
600057,1997-06-04
603283,2017-12-25
000612,1996-09-26
601069,2015-01-22
002869,2017-05-15
603693,2018-07-03
002724,2014-11-04
000851,1998-06-09
002559,2011-03-03
600979,2004-09-06
300174,2011-02-01
300105,2010-08-20
600293,2000-09-19
600366,2000-10-30
002387,2010-04-13
600703,1996-05-28
600993,2004-05-17
603712,2018-02-26
000837,1998-09-28
000687,1997-02-21
002215,2008-02-18
002229,2008-05-08
000768,1997-06-26
300001,2009-10-30
603035,2017-01-05
600110,1997-10-07
603789,2015-04-27
300326,2012-06-13
002152,2007-08-13
002399,2010-05-06
603192,2018-08-28
600084,1997-07-11
002741,2015-02-16
002637,2011-11-25
300303,2012-03-19
600977,2016-08-09
002385,2010-04-09
300165,2011-01-25
600593,2002-07-11
300389,2014-08-01
002618,2011-09-20
603029,2016-04-27
002837,2016-12-29
603848,2017-12-01
300689,2017-08-09
600580,2002-06-06
600052,1997-04-15
600697,1993-12-06
603966,2017-01-25
300051,2010-02-11
002303,2009-11-03
002302,2009-11-03
002664,2012-03-16
600897,1996-05-31
600744,1996-09-05
002407,2010-05-18
002479,2010-09-21
002872,2017-05-19
000001,1991-04-03
002565,2011-03-18
000096,2000-07-24
300072,2010-04-27
002079,2006-11-16
000659,1996-12-03
002030,2004-08-09
002578,2011-04-28
601618,2009-09-21
002852,2017-03-10
600965,2004-07-13
300497,2015-12-22
300336,2012-07-10
001965,2017-12-25
600757,1996-10-03
600577,2002-09-11
603305,2017-07-10
300350,2012-08-21
603558,2015-01-27
300621,2017-03-16
600520,2002-01-08
603816,2016-10-14
002343,2010-01-26
601766,2008-08-18
002167,2007-09-13
002493,2010-11-02
600353,2002-11-20
600148,1998-05-20
600010,2001-03-09
002630,2011-11-11
000400,1997-04-18
603959,2016-05-17
002326,2009-12-22
601330,2018-06-11
600548,2001-12-25
300652,2017-05-16
600236,2000-03-23
000423,1996-07-29
000757,1997-06-27
600429,2003-09-15
000950,1999-09-16
601009,2007-07-19
000892,1999-01-15
000833,1998-11-11
603336,2016-11-24
600128,1997-09-01
002544,2011-01-28
600890,1996-03-18
603920,2017-04-26
600371,2002-09-16
002312,2009-12-03
300402,2014-10-10
002827,2016-12-09
000656,1996-11-28
601222,2011-08-08
002230,2008-05-12
002936,2018-09-19
603077,2012-07-31
002408,2010-05-18
300088,2010-05-26
002246,2008-06-05
600109,1997-08-07
002176,2007-10-12
603258,2016-10-26
300196,2011-03-29
600008,2000-04-27
002520,2010-12-10
002668,2012-04-16
002603,2011-07-28
300419,2015-01-22
300436,2015-04-22
300679,2017-07-31
600563,2002-12-10
300101,2010-08-06
603008,2012-07-17
002512,2010-12-03
603019,2014-11-06
300541,2016-09-13
002722,2014-01-28
300256,2011-08-19
300184,2011-02-22
000685,1997-01-23
300697,2017-09-07
300137,2010-11-05
002028,2004-08-05
002048,2005-06-03
000650,1996-12-10
300631,2017-03-23
300222,2011-05-25
601577,2018-09-26
002068,2006-09-15
000063,1997-11-18
601828,2018-01-17
002757,2015-05-27
002009,2004-06-29
300310,2012-04-25
600380,2001-06-08
300237,2011-06-29
000008,1992-05-07
600037,2001-02-08
002027,2004-08-04
300300,2012-03-19
002438,2010-06-23
600481,2003-04-22
002803,2016-07-12
000601,1996-08-30
002763,2015-06-10
002338,2010-01-15
600919,2016-08-02
300466,2015-05-28
601360,2012-01-16
000688,1997-01-20
002649,2012-01-06
600297,2000-11-16
600249,2004-01-30
600507,2003-09-30
300657,2017-05-23
600023,2013-12-19
002897,2017-09-07
601579,2014-08-25
600518,2001-03-19
600917,2014-09-30
002671,2012-04-26
002350,2010-02-03
603602,2017-08-10
002369,2010-03-16
002104,2007-01-10
002370,2010-03-16
603179,2017-03-17
300128,2010-10-13
002462,2010-08-18
300496,2015-12-10
601857,2007-11-05
002725,2014-01-29
600750,1996-09-23
300585,2016-12-29
603717,2017-03-27
603706,2018-07-09
002506,2010-11-18
002910,2017-10-31
600715,1996-07-01
002318,2009-12-11
600378,2001-01-11
002583,2011-05-27
300656,2017-05-19
600795,1997-03-18
300447,2015-04-22
300655,2017-05-23
300231,2011-06-15
002818,2016-11-09
603788,2015-01-20
002441,2010-07-06
300373,2014-01-23
600489,2003-08-14
603799,2015-01-29
601006,2006-08-01
002185,2007-11-20
300727,2017-11-27
002261,2008-07-23
002538,2011-01-18
601928,2011-11-30
002842,2017-01-19
300368,2014-01-23
603858,2016-11-18
002287,2009-08-28
300358,2014-01-21
000043,1994-09-28
300401,2014-10-09
600641,1993-04-07
002128,2007-04-18
002330,2010-01-06
300025,2009-10-30
002233,2008-05-16
300046,2010-01-20
000529,1993-11-18
002460,2010-08-10
300429,2015-03-24
600115,1997-11-05
603527,2017-09-07
603600,2015-01-23
300327,2012-06-13
601998,2007-04-27
002624,2011-10-28
002264,2008-07-31
002736,2014-12-29
002553,2011-02-25
002792,2016-03-28
600996,2016-12-26
300386,2014-06-26
600370,2003-03-06
000823,1997-10-08
000520,1993-10-25
002227,2008-05-06
601991,2006-12-20
600190,1999-06-09
300026,2009-10-30
600668,1993-07-28
603203,2016-11-08
002432,2010-06-10
000918,1999-07-20
300431,2015-03-24
601068,2018-08-31
603086,2017-05-11
000663,1996-12-06
002707,2014-01-23
002362,2010-03-03
000902,1999-04-08
603595,2017-07-12
600019,2000-12-12
002306,2009-11-11
002928,2018-03-02
601288,2010-07-15
603015,2015-03-03
600671,1993-08-23
603056,2018-01-16
603520,2016-03-09
000622,1996-11-07
002926,2018-02-05
000708,1997-03-26
002856,2017-03-20
000935,1999-08-24
000725,2001-01-12
300619,2017-03-01
002218,2008-02-28
300537,2016-08-30
300644,2018-02-06
300581,2016-12-20
300259,2011-08-31
600808,1994-01-06
600592,2002-08-05
002348,2010-02-03
603556,2016-11-10
600724,1996-07-16
600114,2004-05-11
000953,1999-12-02
000558,1994-05-09
002155,2007-08-16
002410,2010-05-25
300219,2011-05-18
002310,2009-11-27
002384,2010-04-09
603103,2017-10-12
002500,2010-11-15
300296,2012-03-15
300156,2011-01-07
603970,2017-11-16
600085,1997-06-25
601225,2014-01-28
300620,2017-03-10
002717,2014-02-19
601019,2017-11-22
600215,1999-09-09
002036,2004-09-03
002659,2012-03-09
601718,2010-08-16
002197,2007-12-18
300331,2012-06-28
300687,2017-08-03
300695,2017-09-08
300342,2012-07-26
002402,2010-05-11
300305,2012-03-29
603298,2016-12-27
300265,2011-09-16
603993,2012-10-09
600978,2004-08-24
300002,2009-10-30
300461,2015-05-19
603766,2012-08-10
600076,1997-05-26
000998,2000-12-11
300235,2011-06-29
002247,2008-06-12
603355,2015-05-13
000417,1996-08-12
603912,2017-11-01
300130,2010-10-19
603348,2018-04-26
002454,2010-07-20
002390,2010-04-16
002889,2017-07-31
000988,2000-06-08
601020,2016-03-16
300288,2012-02-16
002004,2004-06-25
300158,2011-01-07
601398,2006-10-27
002901,2017-09-22
300261,2011-09-06
000049,1995-03-20
603386,2017-09-12
600028,2001-08-08
300291,2012-02-09
601229,2016-11-16
300172,2011-02-01
300007,2009-10-30
000408,1996-06-28
601328,2007-05-15
002171,2007-09-21
601211,2015-06-26
600016,2000-12-19
002791,2016-03-29
300589,2017-01-13
002019,2004-07-13
002059,2006-08-10
600381,2001-05-08
002224,2008-04-25
300382,2014-01-29
002391,2010-04-16
300610,2017-02-13
600566,2001-08-22
300726,2017-11-21
