code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600125,铁龙物流,铁路,辽宁,47.84,13.06,13.06,779243.13,445662.19,254307.91,15779.55,0.12,0.068,3.91,3.31,19980511,311298.03,2.38,46.65,65.14,8.07,4.34,105207.0
000895,双汇发展,食品,河南,19.45,32.99,33.0,2033169.0,701785.06,1109528.88,186389.88,0.56,0.5770000000000001,3.69,6.08,19981210,518742.81,1.57,-5.99,-11.5,18.6,7.93,68667.0
300288,朗玛信息,软件服务,贵州,11.38,1.76,3.38,332345.94,201112.38,17053.31,32415.46,0.96,0.713,3.89,8.34,20120216,61225.1,1.81,211.02,1507.33,26.93,85.96,37000.0
002036,联创电子,元器件,浙江,218.68,3.92,5.58,396161.56,210352.8,106349.22,45259.55,0.81,0.02,2.9,5.97,20040903,51220.73,0.92,150.77,17.87,10.31,1.63,39550.0
002158,汉钟精机,工程机械,上海,95.43,5.3,5.3,246702.41,186259.92,43038.85,73186.4,1.38,0.046,3.72,4.77,20070817,57771.46,1.09,32.92,2.29,34.09,11.15,18688.0
002819,东方中科,电器仪表,北京,0.0,0.28,1.13,50348.55,45549.3,4549.58,12470.98,1.1,-0.022000000000000002,3.71,7.94,20161111,16368.42,1.44,0.0,0.0,12.16,-1.88,21206.0
000554,泰山石油,石油贸易,山东,8796.77,3.63,4.81,110345.97,14928.17,45971.89,18721.27,0.39,0.0,1.9,5.72,19931215,13553.45,0.28,5.02,43.26,8.14,0.02,46060.0
300191,潜能恒信,石油开采,北京,0.0,2.07,3.2,124756.13,82681.03,15765.2,54950.8,1.72,-0.028999999999999998,3.65,6.62,20110316,22308.71,0.7,-86.95,-290.43,-27.11,-203.29,18856.0
600393,粤泰股份,全国地产,广东,10.4,9.88,25.36,1475908.13,1333677.38,20219.48,207168.55,0.82,0.36,2.25,3.33,20010319,98671.09,0.39,713.88,1248.32,47.32,24.22,34910.0
002599,盛通股份,广告包装,北京,454.99,1.82,3.24,210221.42,89839.02,66772.15,98737.55,3.05,0.01,4.32,3.39,20110715,20923.55,0.65,31.51,43.0,18.52,1.17,8333.0
000703,恒逸石化,化纤,广西,14.55,11.54,16.48,2791226.5,1011800.88,813738.31,436678.5,2.65,0.28,6.97,2.28,19970328,495270.44,3.0,59.35,196.89,4.87,5.09,19583.0
300176,鸿特精密,汽车配件,广东,163.21,1.07,1.07,178800.91,73046.22,91367.18,31930.75,2.98,0.124,6.07,13.38,20110215,19757.9,1.84,4.03,5.5,21.88,3.53,4923.0
600167,联美控股,供气供热,辽宁,11.37,2.11,8.8,610839.38,228356.13,265219.22,7591.62,0.09,0.66,4.31,5.41,19990128,208782.84,2.37,23.33,41.56,60.23,43.17,8637.0
300137,先河环保,环境保护,河北,164.42,2.96,3.44,177784.31,118766.05,24221.95,67777.0,1.97,0.038,4.25,5.92,20101105,39318.23,1.14,27.72,37.13,47.13,7.24,35098.0
600732,ST新梅,区域地产,上海,21.54,4.46,4.46,56033.01,18245.72,433.39,1219.71,0.03,0.16,1.03,6.72,19960816,-2692.7,-0.06,-15.0,333.33,58.17,234.75,25894.0
600475,华光股份,专用机械,江苏,19.47,1.4,5.59,901718.5,500744.06,187553.81,21178.35,0.38,0.27,17.01,1.19,20030721,348297.03,6.23,39.84,451.75,19.4,15.42,16824.0
002508,老板电器,家用电器,浙江,31.78,9.3,9.49,739377.13,614173.81,84142.25,39570.7,0.42,0.63,4.63,8.65,20101123,264934.16,2.79,26.63,41.37,57.31,18.69,32060.0
002782,可立克,电气设备,深圳,134.48,1.06,4.26,104698.86,72690.43,18730.49,5948.18,0.14,0.069,1.89,9.77,20151222,28264.93,0.66,-2.05,-22.09,22.9,7.25,58729.0
002046,轴研科技,机械基件,河南,0.0,3.41,3.54,231738.88,98713.5,62202.11,82103.93,2.32,-0.021,3.83,2.91,20050526,12473.55,0.35,15.09,79.01,23.81,-3.12,37418.0
002324,普利特,塑料,上海,26.65,1.58,2.7,360835.72,232346.17,67263.46,57870.07,2.14,0.245,8.1,3.22,20091218,114995.86,4.26,22.83,-27.09,19.8,7.32,15445.0
603727,博迈科,石油开采,天津,35.55,0.59,2.34,295199.5,181918.2,86570.55,149319.11,6.38,0.40299999999999997,10.31,2.78,20161122,65032.13,2.78,-62.27,-6.32,27.14,21.77,33333.0
002193,如意集团,纺织,山东,114.8,2.31,2.62,432781.84,274665.94,72560.86,159434.11,6.09,0.07400000000000001,9.47,1.79,20071207,55351.68,2.11,53.12,0.06,19.08,3.62,14499.0
600326,西藏天路,建筑施工,西藏,57.94,8.65,8.65,703034.69,408437.31,143541.56,100371.21,1.16,0.048,2.81,3.96,20010116,66661.21,0.77,80.16,1522.37,30.51,9.0,105372.0
300455,康拓红外,运输设备,北京,89.55,1.64,3.92,79436.67,67425.81,10003.25,8014.55,0.2,0.031,1.68,6.67,20150515,26459.85,0.67,10.48,10.72,50.63,31.71,19214.0
300393,中来股份,塑料,江苏,25.29,0.77,1.83,423387.91,255046.05,100518.1,39933.15,2.18,0.8420000000000001,6.1,6.98,20140912,53381.78,2.92,158.8,89.63,22.41,9.79,5657.0
000885,同力水泥,水泥,河南,11396.64,4.27,4.96,677551.94,116895.47,321350.59,145735.8,2.94,0.0,5.07,3.97,19990319,43747.34,0.88,20.41,100.51,28.76,0.03,55637.0
603626,科森科技,专用机械,江苏,120.88,0.53,2.11,264218.78,132475.42,84503.78,87277.63,4.14,0.3,7.36,8.95,20170209,42418.03,2.01,28.23,-20.84,27.91,7.39,8961.0
002683,宏大爆破,化工原料,广东,174.37,5.09,7.01,555826.5,337820.72,102213.53,158851.66,2.26,0.013000000000000001,4.11,2.27,20120612,51998.05,0.74,96.98,126.33,20.96,1.61,27138.0
300437,清水源,化工原料,河南,71.59,0.81,2.18,169580.61,83161.13,13922.23,73416.11,3.36,0.13,5.45,3.42,20150423,21212.42,0.97,49.65,68.78,30.03,9.24,13297.0
300067,安诺其,染料涂料,上海,32.38,4.26,6.55,162571.97,91175.71,35083.89,20619.65,0.31,0.05,1.63,4.15,20100421,34853.93,0.53,30.0,25.3,20.06,8.9,26982.0
603337,杰克股份,纺织机械,浙江,25.76,0.52,2.07,302675.03,220098.22,58414.86,81655.84,3.95,0.39399999999999996,9.46,4.29,20170119,85541.88,4.14,0.0,0.0,30.19,11.33,25295.0
002731,萃华珠宝,服饰,辽宁,39.51,0.53,1.51,277555.88,247724.09,16080.88,40195.59,2.67,0.28800000000000003,7.77,2.93,20141104,58554.38,3.89,-11.85,307.13,10.02,3.39,15001.0
300642,透景生命,医疗保健,上海,53.81,0.15,0.6,87440.56,72840.84,10114.37,54890.21,9.15,0.94,13.6,6.22,20170421,18841.01,3.14,0.0,0.0,81.24,39.63,10990.0
600680,*ST上普,通信设备,上海,0.0,2.57,3.82,278654.34,163682.27,9493.23,86835.21,2.27,-0.361,1.73,8.22,19931018,-70789.93,-1.85,-39.47,-8658.35,17.76,-57.12,45406.0
300102,乾照光电,半导体,福建,31.77,6.01,7.05,333879.47,180032.41,136877.23,150321.69,2.13,0.14400000000000002,3.68,2.49,20100812,34055.4,0.48,25.3,1748.59,35.09,17.72,41950.0
603678,火炬电子,元器件,福建,46.41,2.02,4.53,299493.75,209769.0,27732.23,108903.02,2.41,0.257,5.31,4.5,20150126,78851.11,1.74,21.65,35.08,25.88,13.89,8973.0
600592,龙溪股份,机械基件,福建,116.72,4.0,4.0,258359.34,124786.13,58287.7,69808.11,1.75,0.023,4.74,2.23,20020805,43840.98,1.1,45.12,205.34,27.2,4.67,16186.0
600821,津劝业,百货,天津,0.0,4.16,4.16,173384.38,18947.47,75134.88,17866.24,0.43,-0.07400000000000001,1.14,8.08,19940128,-21791.1,-0.52,-25.69,-1643.46,22.05,-41.42,36343.0
002454,松芝股份,汽车配件,上海,18.83,3.2,4.22,479025.0,331144.78,49150.6,97266.25,2.3,0.17600000000000002,6.78,1.95,20100720,134891.73,3.2,38.55,29.44,26.79,7.51,25995.0
002054,德美化工,化工原料,广东,405.73,3.15,4.19,300317.91,140500.84,64261.23,13592.67,0.32,0.01,4.24,3.95,20060725,112438.92,2.68,49.9,173.18,15.66,0.68,28427.0
603113,金能科技,化工原料,山东,22.68,0.77,6.76,504310.09,261793.84,176971.42,178419.38,2.64,0.6,5.24,4.66,20170511,98216.5,1.45,0.0,0.0,19.04,11.6,43956.0
002268,卫 士 通,软件服务,四川,0.0,5.51,8.38,496981.59,342573.59,26319.4,287120.0,3.42,-0.122,4.83,3.08,20080811,60633.73,0.72,-32.11,-137.71,28.99,-85.56,27266.0
300084,海默科技,石油开采,甘肃,0.0,2.5,3.85,247954.47,107135.57,16529.67,124386.6,3.23,-0.008,4.73,1.84,20100520,14477.3,0.38,15.4,60.78,31.7,-4.98,25025.0
601012,隆基股份,半导体,陕西,23.28,17.56,19.96,2186392.25,1337997.63,479086.44,539248.31,2.7,0.22,5.28,3.88,20120411,312300.38,1.56,21.65,65.04,31.33,16.36,93838.0
603568,伟明环保,环境保护,浙江,30.02,1.31,6.87,359536.19,99159.71,9015.74,26304.63,0.38,0.358,3.08,6.99,20150528,106265.65,1.55,35.34,48.07,65.62,53.38,24948.0
603315,福鞍股份,机械基件,辽宁,355.36,0.78,2.0,108842.55,61863.86,33662.71,28825.69,1.44,0.012,3.28,5.12,20150424,14156.29,0.71,-29.26,-80.3,23.77,4.08,28189.0
002211,宏达新材,橡胶,江苏,96.35,4.32,4.32,113549.02,84224.86,18413.48,103788.3,2.4,0.024,1.82,5.16,20080201,-71374.75,-1.65,61.69,432.25,13.47,5.06,53921.0
000418,小天鹅Ａ,家用电器,江苏,20.29,4.39,6.32,1865528.75,1700525.75,97808.36,121497.15,1.92,1.157,9.86,4.76,19970328,401369.25,6.35,32.35,25.95,25.61,6.92,20964.0
000823,超声电子,元器件,广东,34.32,5.37,5.37,472212.81,286650.81,154069.91,142463.91,2.65,0.105,5.69,2.54,19971008,87451.65,1.63,15.39,283.99,22.16,5.95,32324.0
600996,贵广网络,影视音像,贵州,60.99,2.1,10.43,637985.25,247171.75,235584.2,160466.45,1.54,0.05,3.77,3.23,20161226,114563.97,1.1,0.0,0.0,33.51,12.86,84665.0
002336,人人乐,超市连锁,深圳,0.0,3.39,4.0,521225.91,283927.41,131601.77,247589.8,6.19,-0.337,5.43,2.45,20100113,-80313.6,-2.01,-10.51,-925.31,22.54,-2.82,17830.0
000968,蓝焰控股,煤炭开采,山西,27.98,2.6,9.68,725251.88,303462.56,314671.5,97557.36,1.01,0.29,3.02,4.78,20000622,78068.42,0.81,36.04,129.26,37.77,31.05,25010.0
600960,渤海活塞,汽车配件,山东,29.33,5.25,9.51,633847.13,336602.97,148395.86,265428.81,2.79,0.066,4.58,1.69,20040407,66610.21,0.7,36.38,278.5,20.3,11.08,38140.0
600458,时代新材,塑料,湖南,114.75,6.61,8.03,1327654.88,816009.38,266933.34,308893.06,3.85,0.026000000000000002,6.06,1.96,20021219,102834.32,1.28,-17.97,-69.47,16.91,0.84,53090.0
600293,三峡新材,玻璃,湖北,34.77,5.17,11.62,643414.0,296159.34,138630.41,203994.27,1.76,0.22,3.05,3.57,20000919,27528.95,0.24,1014.61,4185.58,7.63,3.02,18316.0
300439,美康生物,医疗保健,浙江,40.03,1.1,3.48,259082.3,152531.45,24495.1,55975.38,1.61,0.13,4.27,4.76,20150422,60712.11,1.74,84.61,13.54,54.85,13.91,20358.0
603707,健友股份,化学制药,江苏,35.87,0.64,4.24,166418.73,118568.81,28913.22,25651.42,0.61,0.34,3.99,5.23,20170719,74185.59,1.75,0.0,0.0,43.66,25.48,62162.0
002346,柘中股份,电气设备,上海,176.99,0.8,4.42,195382.52,97196.36,38961.59,52081.5,1.18,0.039,3.76,7.4,20100128,56769.42,1.29,-5.61,63.66,33.14,29.97,39224.0
603799,华友钴业,小金属,浙江,41.63,2.71,5.93,1103506.5,606465.75,304168.19,296162.97,5.0,0.425,7.76,9.11,20150129,85166.43,1.44,66.01,820.97,31.05,14.4,44620.0
601137,博威合金,铜,浙江,25.27,5.64,6.27,462380.81,232678.66,139248.66,187757.2,2.99,0.233,5.1,2.32,20110127,61402.56,0.98,35.83,57.97,13.31,5.42,16952.0
300258,精锻科技,汽车配件,江苏,27.95,3.75,4.05,221000.88,72568.68,111946.01,35061.7,0.87,0.309,3.8,4.54,20110826,70629.9,1.74,24.76,35.11,43.34,23.86,9813.0
600240,华业资本,全国地产,北京,26.08,14.24,14.24,1937546.75,809576.94,20760.07,28096.43,0.2,0.08900000000000001,4.07,2.27,20000628,401639.03,2.82,-82.98,-33.33,32.89,28.88,33293.0
000930,中粮生化,农业综合,安徽,41.46,9.64,9.64,559539.06,184822.5,228121.34,90302.13,0.94,0.076,1.7,7.45,19990712,-42689.51,-0.44,19.6,337.31,15.55,4.8,167159.0
300682,朗新科技,软件服务,江苏,73659.38,0.45,4.05,102147.3,92721.31,417.46,14620.9,0.36,0.0,2.25,9.06,20170801,25715.99,0.63,0.0,0.0,52.88,0.05,86595.0
601100,恒立液压,工程机械,江苏,36.67,6.3,6.3,575104.75,282893.78,188133.61,208606.77,3.31,0.257,5.75,3.27,20111028,77700.06,1.23,130.24,471.11,28.09,11.9,10436.0
300405,科隆股份,化工原料,辽宁,282.95,0.48,1.17,174340.0,113513.82,21158.35,59182.55,5.05,0.018000000000000002,7.92,2.59,20141030,22584.49,1.93,7.6,53.29,24.22,1.41,8605.0
601519,*ST智慧,软件服务,上海,0.0,19.88,19.88,150951.63,66469.93,4004.28,114182.72,0.57,-0.038,0.44,10.19,20110128,-233196.3,-1.17,22.78,54.45,50.94,-52.79,162463.0
000409,山东地矿,综合类,山东,0.0,3.96,5.11,627727.94,240912.91,89836.0,46365.14,0.91,-0.057,1.77,4.38,19960627,-2966.41,-0.06,-39.42,-626.29,14.12,-8.32,34819.0
002728,特一药业,中成药,广东,37.9,1.19,2.0,153825.5,41460.6,26203.55,23792.63,1.19,0.271,4.63,4.44,20140731,43493.23,2.17,8.13,24.01,46.75,16.73,27503.0
000410,*ST沈机,机床制造,辽宁,0.0,7.4,7.65,2466767.75,1992896.63,287432.53,124626.11,1.63,-0.349,0.51,17.6,19960718,-175872.16,-2.3,-46.06,-114.62,25.08,-30.22,147646.0
603730,岱美股份,汽车配件,上海,28.72,0.48,4.08,264768.91,175350.94,53938.11,857.37,0.02,0.33799999999999997,4.27,9.09,20170728,107140.36,2.63,0.0,0.0,37.89,18.81,45236.0
002377,国创高新,石油加工,湖北,0.0,4.32,4.32,148226.3,85862.17,12120.57,16779.51,0.39,-0.021,1.78,5.38,20100323,15119.49,0.35,107.12,19.4,7.87,-10.96,27404.0
600847,*ST万里,电气设备,重庆,0.0,1.53,1.53,74105.71,38548.55,29572.38,64967.96,4.24,-0.006999999999999999,4.35,3.76,19940324,-13547.67,-0.88,101.03,60.32,12.08,-1.61,11351.0
601200,上海环境,环境保护,上海,29.09,3.11,7.03,1192997.38,179232.06,33947.84,228895.59,3.26,0.22,7.18,3.56,20170331,194616.77,2.77,0.0,0.0,45.52,28.81,98764.0
603003,龙宇燃油,石油贸易,上海,106.96,2.02,4.41,561990.69,438241.44,14617.52,354252.78,8.03,0.037000000000000005,9.34,1.71,20120817,9809.82,0.22,25.75,225.64,0.46,0.48,13782.0
600883,博闻科技,水泥,云南,17.51,2.36,2.36,73582.18,42853.1,1491.35,714.46,0.03,0.163,2.87,3.99,19951208,29241.71,1.24,-2.54,2658.77,6.74,691.95,15619.0
002435,长江润发,机械基件,江苏,31.28,1.84,4.91,598698.13,271066.25,86426.95,413702.94,8.43,0.13699999999999998,10.36,1.66,20100618,42015.05,0.86,67.07,244.56,33.05,12.95,9137.0
300146,汤臣倍健,食品,广东,18.08,8.72,14.7,552379.13,351576.34,63789.13,199893.8,1.36,0.396,3.32,4.31,20101215,120368.15,0.82,20.53,62.29,66.93,39.17,57516.0
002214,大立科技,电器仪表,浙江,530.6,3.64,4.59,126493.38,99524.61,9269.8,19816.56,0.43,0.004,2.14,3.76,20080218,27705.26,0.6,-27.78,14.67,58.21,3.57,32687.0
603085,天成自控,专用机械,浙江,131.56,0.58,2.24,120310.75,78241.71,14881.73,51360.59,2.29,0.124,4.2,7.8,20150630,18229.92,0.81,70.54,70.01,30.89,9.8,6758.0
600759,洲际油气,石油开采,海南,231.94,15.81,22.64,1770150.63,344702.59,66205.15,244588.95,1.08,0.006,2.41,2.15,19961008,70285.84,0.31,203.21,950.34,53.42,1.73,68462.0
002618,丹邦科技,元器件,深圳,189.01,5.48,5.48,255123.72,87270.47,95654.68,89462.96,1.63,0.013999999999999999,3.06,3.57,20110920,37920.21,0.69,8.21,20.91,38.13,10.52,19484.0
002398,建研集团,其他建材,福建,29.39,2.56,3.46,280847.03,182040.48,39188.8,57738.42,1.67,0.22699999999999998,6.34,2.1,20100506,120483.0,3.48,46.38,-9.58,25.09,9.56,22087.0
600507,方大特钢,特种钢,江西,12.08,13.26,13.26,936654.81,525372.81,218592.34,4625.16,0.03,0.531,2.28,5.64,20030930,121036.8,0.91,65.37,172.18,24.95,11.23,45118.0
000333,美的集团,家用电器,广东,15.48,62.78,64.9,22591438.0,14603800.0,2290499.5,1383461.63,2.13,0.67,10.14,4.1,19931112,4245798.0,6.54,55.85,11.4,25.06,7.28,118808.0
603238,诺邦股份,纺织,浙江,123.26,0.3,1.2,80678.11,44842.69,29461.4,32728.05,2.73,0.08,6.23,5.28,20170222,26709.01,2.23,0.0,0.0,18.89,7.69,20562.0
000530,大冷股份,机械基件,辽宁,49.19,5.9,8.56,499429.84,204396.5,50887.09,102580.81,1.2,0.039,3.82,2.0,19931208,66202.96,0.77,18.53,30.44,15.17,7.01,37728.0
600178,东安动力,汽车配件,黑龙江,52.52,4.62,4.62,383254.34,173641.63,33812.03,85990.03,1.86,0.085,4.05,2.21,19981014,30248.96,0.65,-19.05,-29.24,11.62,4.06,47446.0
300602,飞荣达,元器件,深圳,74.26,0.25,1.0,123172.32,101535.5,10848.96,35217.4,3.52,0.18,8.9,5.38,20170126,40733.37,4.07,0.0,0.0,23.41,7.31,11050.0
603633,徕木股份,元器件,上海,80.59,0.3,1.2,102874.77,60106.08,33252.85,19770.26,1.64,0.073,5.63,4.16,20161117,32308.85,2.68,0.0,0.0,33.85,10.49,14491.0
002245,澳洋顺昌,仓储物流,江苏,30.22,9.09,9.87,555060.63,281372.53,116210.36,25718.84,0.26,0.15,2.17,4.19,20080605,81551.65,0.83,112.98,66.46,23.23,9.95,79314.0
600633,浙数文化,出版业,浙江,4.85,11.88,13.02,876861.19,331394.84,4864.85,330578.19,2.54,0.968,5.93,3.16,19930304,302959.31,2.33,-3.62,637.53,43.51,192.98,37373.0
600729,重庆百货,百货,重庆,7.33,4.06,4.07,1167501.0,700161.63,242077.0,40337.35,0.99,0.8959999999999999,12.34,2.13,19960702,387000.38,9.52,-11.65,14.04,16.55,3.97,19295.0
600516,方大炭素,矿物制品,甘肃,69.54,17.19,17.89,864519.13,573076.44,149366.0,167132.13,0.93,0.24,3.62,8.85,20020830,254871.95,1.42,69.23,2647.66,46.61,22.71,132814.0
603757,大元泵业,专用机械,浙江,38.79,0.21,0.84,60357.26,36524.19,20166.76,8178.82,0.98,0.37,5.0,11.48,20170711,15801.19,1.89,0.0,0.0,31.02,15.25,22830.0
600019,宝钢股份,普钢,上海,11.73,220.9,221.03,36915568.0,15030512.0,16100182.0,4816790.0,2.18,0.171,6.96,1.16,20001212,5570724.5,2.52,76.79,142.89,11.86,4.45,556722.0
300687,赛意信息,软件服务,广东,66.16,0.2,0.8,42499.9,39593.94,378.26,11228.03,1.4,0.19,4.68,10.71,20170803,9749.32,1.22,0.0,0.0,28.07,10.3,40003.0
603089,正裕工业,汽车配件,浙江,44.51,0.27,1.07,102096.46,76813.49,14304.65,34444.28,3.23,0.42700000000000005,6.41,5.93,20170126,19976.75,1.87,32.81,-4.62,27.57,10.91,11924.0
002470,金正大,农药化肥,山东,16.24,27.19,31.5,2110407.25,1333013.75,446434.19,113575.67,0.36,0.252,3.01,2.72,20100908,483221.66,1.53,18.07,2.06,17.08,6.37,61815.0
002278,神开股份,化工机械,上海,0.0,3.42,3.64,152759.13,102254.99,25672.75,48002.55,1.32,-0.028999999999999998,2.9,3.26,20090811,14096.23,0.39,0.93,61.94,30.87,-4.97,20863.0
600650,锦江投资,公共交通,上海,33.01,3.91,5.52,450664.84,99829.46,110401.36,34449.19,0.62,0.134,6.01,2.94,19930607,127326.11,2.31,-7.67,49.76,20.31,13.45,89413.0
002715,登云股份,汽车配件,广东,121.0,0.54,0.92,68722.61,36680.55,24102.34,25187.75,2.74,0.065,5.12,6.18,20140219,10503.46,1.14,19.82,214.35,26.06,7.48,8814.0
603316,诚邦股份,建筑施工,浙江,51.05,0.51,2.03,83195.81,78398.3,1416.29,7851.45,0.39,0.078,2.89,5.5,20170619,19052.48,0.94,0.0,0.0,24.56,12.41,47374.0
000615,京汉股份,全国地产,湖北,0.0,3.54,7.8,759236.13,648914.06,47881.07,0.0,0.0,-0.037000000000000005,2.1,7.0,19961016,66859.49,0.86,1.99,62.45,18.98,-4.3,72463.0
603779,威龙股份,红黄药酒,山东,68.68,0.93,2.0,154285.27,95824.25,33632.78,14476.26,0.72,0.077,4.0,5.27,20160516,40778.85,2.04,10.43,36.92,55.14,7.15,30527.0
300433,蓝思科技,元器件,湖南,132.13,4.43,26.18,2758795.0,897670.38,1440943.75,298870.28,1.14,0.11900000000000001,5.4,5.82,20150318,765083.25,2.92,53.09,25.87,23.99,3.59,29686.0
603298,杭叉集团,专用机械,浙江,22.62,0.87,6.19,481867.94,380296.06,57095.4,95965.78,1.55,0.45399999999999996,5.33,3.86,20161227,148027.52,2.39,31.96,23.06,20.22,8.02,39479.0
002617,露笑科技,电气设备,浙江,52.01,6.98,7.35,428008.59,211766.72,46669.64,126226.32,1.72,0.068,3.16,4.48,20110920,29733.68,0.4,175.42,880.72,14.39,6.42,14241.0
600491,龙元建设,建筑施工,浙江,27.23,9.48,12.62,2797953.25,2425553.0,53667.33,147842.81,1.17,0.095,4.27,2.42,20040524,206092.42,1.63,-2.88,73.49,8.64,3.01,52020.0
300143,星普医科,种植业,广东,52.0,1.46,2.88,267450.75,51900.78,11011.5,228263.42,7.92,0.29,7.89,3.71,20101209,-21207.98,-0.74,-25.76,486.47,66.46,63.04,6191.0
000505,珠江控股,房产服务,海南,80.65,3.6,4.27,109095.9,67870.0,21678.55,54361.53,1.27,0.032,0.18,56.29,19921221,-100100.25,-2.35,213.28,135.69,26.34,5.49,31930.0
600820,隧道股份,建筑施工,上海,23.21,31.44,31.44,6192608.0,3318728.25,355875.75,683285.81,2.17,0.11199999999999999,5.77,1.81,19940128,697152.25,2.22,5.18,10.42,10.6,6.68,189302.0
002019,亿帆医药,化学制药,浙江,30.19,5.6,11.01,680813.75,214735.95,81585.28,116271.92,1.06,0.18100000000000002,3.38,6.46,20040713,155238.02,1.41,5.28,45.96,55.95,23.01,43844.0
600791,京能置业,全国地产,北京,192.03,4.52,4.53,497622.16,416316.22,1661.84,13215.23,0.29,0.013999999999999999,3.41,3.13,19970130,85980.36,1.9,54.96,383.98,55.59,6.53,21492.0
600435,北方导航,专用机械,北京,807.06,14.89,14.89,466099.19,302268.31,96252.67,7449.38,0.05,0.005,1.4,11.06,20030704,42653.05,0.29,-13.7,-16.88,40.0,3.01,141337.0
002272,川润股份,机械基件,四川,221.84,3.13,4.2,163230.06,105468.52,46160.15,63770.71,1.52,0.008,2.79,2.41,20080919,8977.44,0.21,25.82,336.71,21.36,1.98,33593.0
002752,昇兴股份,广告包装,福建,44.89,1.6,8.33,277287.47,108650.1,116451.81,41862.05,0.5,0.06,2.14,5.03,20150422,68376.56,0.82,-11.53,-13.02,20.21,10.0,30070.0
002311,海大集团,饲料,广东,28.1,15.29,15.76,1252969.88,724023.5,327724.91,178874.41,1.14,0.32899999999999996,3.64,5.08,20091127,237032.72,1.5,25.06,34.89,11.0,3.57,12997.0
002275,桂林三金,中成药,广西,20.89,5.33,5.9,293278.94,163907.31,78088.15,69025.2,1.17,0.428,4.14,4.32,20090710,83602.92,1.42,8.45,10.76,73.22,34.58,16723.0
000910,大亚圣象,家居用品,江苏,72.39,5.29,5.31,576979.69,387870.75,111922.51,2286.35,0.04,0.077,5.55,4.0,19990630,208600.84,3.93,13.5,38.51,35.5,3.23,12910.0
002602,世纪华通,汽车配件,浙江,70.59,5.88,10.27,574592.25,212610.92,108932.8,189498.98,1.85,0.122,4.39,7.83,20110728,150839.48,1.47,2.79,3.0,31.74,14.58,14100.0
601678,滨化股份,化工原料,山东,15.03,11.88,11.88,768280.94,189549.27,364066.22,127384.57,1.07,0.304,4.42,2.07,20100223,233097.52,1.96,48.8,653.06,26.22,11.77,43211.0
002340,格林美,小金属,深圳,66.45,31.16,38.16,1898609.63,911935.0,494379.31,290078.34,0.76,0.027000000000000003,1.85,3.82,20100122,110021.45,0.29,37.42,53.94,21.56,6.01,161144.0
000010,美丽生态,建筑施工,深圳,0.0,5.22,8.2,381873.13,262743.19,6740.33,149537.16,1.82,-0.031,2.67,1.86,19951027,-13706.48,-0.17,-13.4,22.01,22.4,-24.29,59031.0
002665,首航节能,电气设备,北京,83.43,15.41,19.71,479267.44,249124.25,59670.44,9176.55,0.05,0.047,1.5,5.24,20120327,78697.34,0.4,104.07,6.54,25.1,11.72,64343.0
002608,江苏国信,火力发电,江苏,28.04,5.37,32.53,4233614.0,558185.19,2266414.0,1310714.0,4.03,0.115,4.87,2.65,20110810,-450477.94,-1.38,-3.41,-37.97,11.6,10.12,23022.0
600710,ST常林,工程机械,江苏,28.46,6.4,13.07,4124612.0,3349383.0,533354.25,124902.45,0.96,0.126,2.91,2.46,19960701,103170.53,0.79,59.26,2058.01,5.35,0.48,36165.0
002554,惠博普,石油开采,北京,30.01,6.24,10.71,464268.06,242944.09,45636.67,52242.9,0.49,0.048,2.09,2.75,20110225,60962.82,0.57,119.64,84.49,25.75,11.15,45570.0
